"","CountryName","RegionName","Country_Region","IsSpecialty","Date","PredictedDailyNewCases","Percent_Immune","S","I","R","beta","gamma","Re"
"6381","Gambia","","Gambia ",0,2021-03-10,"0",1.50304157395936,0.984967424511167,0.00000215974923865614,0.0150304157395936,0,0.055,0
"6481","Georgia","","Georgia ",0,2021-03-10,"24.2747271878761",86.0016400431158,0.109048170878564,0.0309354286902786,0.860016400431158,0.00718407857031034,0.055,0.130619610369279
"6581","Germany","","Germany ",0,2021-03-10,"6961.70206043962",84.130175032152,0.0812641907400082,0.0774340589384715,0.84130175032152,0.0914002383235135,0.055,1.66182251497297
"6681","Ghana","","Ghana ",0,2021-03-10,"0",1.65902965318827,0.983401414840096,0.00000828862802109159,0.0165902965318827,0,0.055,0
"6781","Greece","","Greece ",0,2021-03-10,"1725.33802599588",80.0696849081172,0.0890595018829162,0.110243649035911,0.800696849081172,0.18,0.055,3.27272727272727
"6881","Greenland","","Greenland ",0,2021-03-10,"0",0.319715244728149,0.996801452592196,0.00000139496052266992,0.00319715244728149,0,0.055,0
"6981","Guam","","Guam ",0,2021-03-10,"74.119994672461",62.4629450742193,0.28080215510695,0.0945683941508566,0.624629450742193,0.18,0.055,3.27272727272727
"7081","Guatemala","","Guatemala ",0,2021-03-10,"0.00000000483123585581779",8.05365766094722,0.919146965439536,0.000316457950992227,0.0805365766094722,0.000000000000295596880306448,0.055,0.00000000000537448873284451
"71120","Guinea","","Guinea ",0,2021-03-10,"0",1.04141698084176,0.989582417179341,0.00000341301224116358,0.0104141698084176,0,0.055,0
"7294","Guyana","","Guyana ",0,2021-03-10,"224.469749501994",73.4112516804968,0.104648484353114,0.161238998841918,0.734112516804968,0.18,0.055,3.27272727272727
"7381","Haiti","","Haiti ",0,2021-03-10,"0",0.804857290310046,0.991948318393814,0.00000310870308459317,0.00804857290310046,0,0.055,0
"7481","Honduras","","Honduras ",0,2021-03-10,"4757.26189651445",65.9459253337595,0.14646161541203,0.194079131250374,0.659459253337595,0.18,0.055,3.27272727272727
"7581","Hong Kong","","Hong Kong ",0,2021-03-10,"0",0.986701138978708,0.990110384161244,0.0000226044489691966,0.00986701138978708,0,0.055,0
"7681","Hungary","","Hungary ",0,2021-03-10,"660.907560997177",84.2091407185013,0.0958194005350872,0.0620891922799009,0.842091407185013,0.0752558905051215,0.055,1.36828891827494
"7781","Iceland","","Iceland ",0,2021-03-10,"0",16.4645477772789,0.835121151570367,0.000233370656843986,0.164645477772789,0,0.055,0
"7881","India","","India ",0,2021-03-10,"0",7.3789454531501,0.926079699208943,0.000130846259556179,0.073789454531501,0,0.055,0
"7981","Indonesia","","Indonesia ",0,2021-03-10,"0",2.45784351203734,0.975337679684586,0.0000838851950405867,0.0245784351203734,0,0.055,0
"8081","Iran","","Iran ",0,2021-03-10,"15112.4393976992",79.2474383202103,0.0941375881727672,0.113388028625131,0.792474383202103,0.18,0.055,3.27272727272727
"81120","Iraq","","Iraq ",0,2021-03-10,"0.00000170408748090267",15.2814612643715,0.846664135843113,0.00052125151317117,0.152814612643715,0.0000000000466043870162025,0.055,0.000000000847352491203682
"8294","Ireland","","Ireland ",0,2021-03-10,"1427.84919460636",73.7257694947374,0.121177067109791,0.141565237942834,0.737257694947374,0.18,0.055,3.27272727272727
"8381","Israel","","Israel ",0,2021-03-10,"2006.96969827276",74.2599370018209,0.180194485406193,0.0772061445755977,0.742599370018209,0.18,0.055,3.27272727272727
"8481","Italy","","Italy ",0,2021-03-10,"9240.97374842782",80.4783592747439,0.117864695509779,0.0773517117427818,0.804783592747439,0.168123786457752,0.055,3.05679611741368
"8581","Jamaica","","Jamaica ",0,2021-03-10,"0.0000000000709405867382884",5.09013546040724,0.948842777289636,0.000255868106291943,0.0509013546040724,0.0000000000000284494650060196,0.055,0.000000000000517263000109448
"8681","Japan","","Japan ",0,2021-03-10,"0",1.47246506537576,0.985229775818934,0.0000455735273083131,0.0147246506537576,0,0.055,0
"8781","Jordan","","Jordan ",0,2021-03-10,"1462.66425833281",81.371848928746,0.104870733347655,0.0814107773648852,0.81371848928746,0.157689851389387,0.055,2.86708820707975
"8881","Kazakhstan","","Kazakhstan ",0,2021-03-10,"7070.0627490608",69.6772813664543,0.124844789784544,0.178382396550913,0.696772813664543,0.18,0.055,3.27272727272727
"8981","Kenya","","Kenya ",0,2021-03-10,"0.0000000000291038304567337",1.67602029118811,0.983215380302818,0.0000244167853007805,0.0167602029118811,0.000000000000000346944695195361,0.055,0.00000000000000630808536718839
"9081","Kosovo","","Kosovo ",0,2021-03-10,"272.743362884386",81.0966591090843,0.105913542188768,0.083119866720388,0.810966591090843,0.162611219063857,0.055,2.95656761934286
"91120","Kuwait","","Kuwait ",0,2021-03-10,"0.000000000756699591875076",34.2058348562732,0.657524180968964,0.000417470468303393,0.342058348562732,0.000000000000188737914186277,0.055,0.00000000000343159843975048
"9294","Kyrgyz Republic","","Kyrgyz Republic ",0,2021-03-10,"2271.55209309654",70.5312954798679,0.127010072467664,0.167676972733657,0.705312954798679,0.18,0.055,3.27272727272727
"9381","Laos","","Laos ",0,2021-03-10,"0",0.00530908438405181,0.999946888182826,0.0000000209733335228604,0.0000530908438405181,0,0.055,0
"9481","Latvia","","Latvia ",0,2021-03-10,"65.6570222477312",86.3060299174004,0.0712576432783548,0.0656820575476404,0.863060299174004,0.0378590296945314,0.055,0.688345994446025
"9581","Lebanon","","Lebanon ",0,2021-03-10,"1013.76136291504",81.1528397344895,0.100800642354108,0.0876709603009982,0.811528397344895,0.163379457193868,0.055,2.97053558534306
"9681","Lesotho","","Lesotho ",0,2021-03-10,"0",1.10755353206063,0.988903594779083,0.0000208699003103732,0.0110755353206063,0,0.055,0
"9781","Liberia","","Liberia ",0,2021-03-10,"0",0.325519274085319,0.99674195242525,0.00000285483389739055,0.00325519274085319,0,0.055,0
"9881","Libya","","Libya ",0,2021-03-10,"1544.38025807904",76.7779605588542,0.103695365774574,0.128525028636884,0.767779605588542,0.18,0.055,3.27272727272727
"9981","Lithuania","","Lithuania ",0,2021-03-10,"17.1059559017885",87.7435304293162,0.0841443082072215,0.0384203874996157,0.877435304293162,0.00673141438267688,0.055,0.122389352412307
"10081","Luxembourg","","Luxembourg ",0,2021-03-10,"1.58886445801909",82.173823536622,0.15974325946652,0.0185185051672607,0.82173823536622,0.00279203247369741,0.055,0.0507642267944984
"101120","Macao","","Macao ",0,2021-03-10,"0",0.0680080389937397,0.999319919610063,0,0.000680080389937397,0,0.055,0
"10294","Madagascar","","Madagascar ",0,2021-03-10,"0",0.607484048653276,0.993924384542948,0.000000774970519600878,0.00607484048653276,0,0.055,0
"10381","Malawi","","Malawi ",0,2021-03-10,"0.000000000000909494701772928",0.306748805239314,0.996931999688424,0.000000512259182578404,0.00306748805239314,0.0000000000000000433680868994202,0.055,0.000000000000000788510670898549
"10481","Malaysia","","Malaysia ",0,2021-03-10,"42095.9359384519",44.2648830648743,0.252501054639049,0.304850114712208,0.442648830648743,0.18,0.055,3.27272727272727
"10581","Mali","","Mali ",0,2021-03-10,"0",0.267468460216798,0.997320024226693,0.00000529117113888004,0.00267468460216798,0,0.055,0
"10681","Mauritania","","Mauritania ",0,2021-03-10,"0.00000665745392325334",3.96525432466506,0.959706121603745,0.00064133514960342,0.0396525432466506,0.00000000157499707720277,0.055,0.0000000286363104945958
"10781","Mauritius","","Mauritius ",0,2021-03-10,"0",0.390377497729457,0.996095023194768,0.0000012018279371578,0.00390377497729457,0.0000000000000000433680868994202,0.055,0.000000000000000788510670898549
"10881","Mexico","","Mexico ",0,2021-03-10,"25517.652607955",78.078282393579,0.0926231281925474,0.126594047871661,0.78078282393579,0.18,0.055,3.27272727272727
"10981","Moldova","","Moldova ",0,2021-03-10,"237.639674710575",81.1091913922419,0.139873952028379,0.049034134049203,0.811091913922419,0.0990001061118129,0.055,1.80000192930569
"110117","Monaco","","Monaco ",0,2021-03-10,"6.56970398979138",79.8073805838498,0.100539485769106,0.101386708392395,0.798073805838498,0.18,0.055,3.27272727272727
"111122","Mongolia","","Mongolia ",0,2021-03-10,"0.000000000000113686837721616",0.263614161153166,0.997360378236375,0.00000348015209422059,0.00263614161153166,0.0000000000000000433680868994202,0.055,0.000000000000000788510670898549
"112105","Morocco","","Morocco ",0,2021-03-10,"7594.43325655209",77.6927237427815,0.0958019230990857,0.1272708394731,0.776927237427815,0.18,0.055,3.27272727272727
"11382","Mozambique","","Mozambique ",0,2021-03-10,"0",0.519965261812531,0.994795738830602,0.00000460855127255972,0.00519965261812531,0,0.055,0
"11482","Myanmar","","Myanmar ",0,2021-03-10,"0.0000000000145519152283669",2.09190389265852,0.979011181124208,0.000069779949207837,0.0209190389265852,0.000000000000000346944695195361,0.055,0.00000000000000630808536718839
"11581","Namibia","","Namibia ",0,2021-03-10,"423.15024484173",79.7823867915839,0.082218630780151,0.119957501304011,0.797823867915839,0.18,0.055,3.27272727272727
"11681","Nepal","","Nepal ",0,2021-03-10,"19289.8941293906",59.2700653893027,0.1739954324308,0.233303913676173,0.592700653893027,0.18,0.055,3.27272727272727
"11781","Netherlands","","Netherlands ",0,2021-03-10,"1580.13483252516",82.6020194275638,0.11503772614736,0.0589420795770034,0.826020194275638,0.101439235482914,0.055,1.84434973605298
"11881","New Zealand","","New Zealand ",0,2021-03-10,"0",0.417692727552988,0.995822127571054,0.000000945153416528423,0.00417692727552988,0,0.055,0
"11981","Nicaragua","","Nicaragua ",0,2021-03-10,"0.000000000000909494701772928",0.849683337751747,0.991501730119072,0.00000143650341078354,0.00849683337751747,0.000000000000000173472347597681,0.055,0.00000000000000315404268359419
"12081","Niger","","Niger ",0,2021-03-10,"0",0.0871183098677643,0.999125778191693,0.00000303870963005485,0.000871183098677643,0,0.055,0
"121121","Nigeria","","Nigeria ",0,2021-03-10,"0",0.346818986474894,0.996527925104261,0.00000388503098966962,0.00346818986474894,0,0.055,0
"12294","Norway","","Norway ",0,2021-03-10,"1076.40175156773",77.9144262284752,0.0894608181349857,0.131394919580262,0.779144262284752,0.18,0.055,3.27272727272727
"12381","Oman","","Oman ",0,2021-03-10,"0",24.2860223097416,0.756974532850732,0.000165244051852674,0.242860223097416,0,0.055,0
"12481","Pakistan","","Pakistan ",0,2021-03-10,"0",2.01328311462456,0.979829639142885,0.0000375297108694761,0.0201328311462456,0,0.055,0
"12581","Palestine","","Palestine ",0,2021-03-10,"303.973607902881",84.5115478421414,0.0893042169199754,0.0655803046586098,0.845115478421414,0.0734881249875086,0.055,1.33614772704561
"12681","Panama","","Panama ",0,2021-03-10,"378.88978785323",81.6032735548846,0.133269960633936,0.0506973038172174,0.816032735548846,0.0965935742622048,0.055,1.75624680476736
"12781","Papua New Guinea","","Papua New Guinea ",0,2021-03-10,"0",0.0765511844919728,0.999233760155928,0.000000727999151377281,0.000765511844919728,0,0.055,0
"12881","Paraguay","","Paraguay ",0,2021-03-10,"1235.50523665326",79.6487057066352,0.0930145406760406,0.110498402257606,0.796487057066352,0.18,0.055,3.27272727272727
"12981","Peru","","Peru ",0,2021-03-10,"0",29.3310015800969,0.706474752395254,0.000215231803775138,0.293310015800969,0,0.055,0
"13081","Philippines","","Philippines ",0,2021-03-10,"0",4.21514406145228,0.957782363402712,0.0000661959827657964,0.0421514406145228,0,0.055,0
"131120","Poland","","Poland ",0,2021-03-10,"5835.72429655772",80.4212676951131,0.117550052727645,0.078237270321225,0.804212676951131,0.169613515096867,0.055,3.08388209267031
"13294","Portugal","","Portugal ",0,2021-03-10,"1336.97080612776",81.4527454923028,0.118148664897043,0.0673238801799277,0.814527454923028,0.144229661427087,0.055,2.62235748049248
"13381","Puerto Rico","","Puerto Rico ",0,2021-03-10,"355.687620455545",82.4878663513364,0.095156417724718,0.0799649187619187,0.824878663513364,0.136762141396674,0.055,2.48658438903043
"13481","Qatar","","Qatar ",0,2021-03-10,"0",47.4348451840226,0.525481799241979,0.000169748917795703,0.474348451840226,0,0.055,0
"13581","Romania","","Romania ",0,2021-03-10,"2670.71460584854",81.4716611553524,0.110123722646686,0.0751596657997897,0.814716611553524,0.152709910271109,0.055,2.77654382311108
"13681","Russia","","Russia ",0,2021-03-10,"22102.9591095913",81.0233957235125,0.0956595355222556,0.0941065072426197,0.810233957235124,0.166603930883369,0.055,3.02916237969762
"13781","Rwanda","","Rwanda ",0,2021-03-10,"0",0.508323564710824,0.994908396018949,0.00000836833394258615,0.00508323564710824,0,0.055,0
"13881","San Marino","","San Marino ",0,2021-03-10,"0.699863605127575",82.5420124592913,0.143230493552201,0.0313493818548859,0.825420124592913,0.0224891903961355,0.055,0.408894370838827
"13981","Saudi Arabia","","Saudi Arabia ",0,2021-03-10,"0",10.0025893556112,0.899952814895574,0.0000212915483139624,0.100025893556112,0,0.055,0
"14081","Senegal","","Senegal ",0,2021-03-10,"0",1.05463479990957,0.989443421854369,0.0000102301465357065,0.0105463479990957,0,0.055,0
"141120","Serbia","","Serbia ",0,2021-03-10,"133.981207378092",86.9203491555282,0.0844042531300232,0.0463922553146944,0.869203491555282,0.016867697172962,0.055,0.306685403144764
"14294","Seychelles","","Seychelles ",0,2021-03-10,"0.000000000000028421709430404",2.00547071433378,0.979915296496112,0.0000299963605509928,0.0200547071433378,0.000000000000000346944695195361,0.055,0.00000000000000630808536718839
"14381","Sierra Leone","","Sierra Leone ",0,2021-03-10,"0",0.297100124752966,0.997028178184905,0.000000820567565402081,0.00297100124752966,0,0.055,0
"14481","Singapore","","Singapore ",0,2021-03-10,"0.0000000000218278728425503",9.59998131319742,0.903993551313843,0.00000663555418299163,0.0959998131319742,0.00000000000000277555756156289,0.055,0.0000000000000504646829375071
"14581","Slovak Republic","","Slovak Republic ",0,2021-03-10,"341.306022928271",84.6453191290062,0.0897670823466958,0.0637797263632423,0.846453191290062,0.0687657954900889,0.055,1.25028719072889
"14681","Slovenia","","Slovenia ",0,2021-03-10,"63.6557224627759",84.1217592531224,0.117813728605058,0.0409686788637182,0.841217592531224,0.0336812808794829,0.055,0.612386925081506
"14781","Solomon Islands","","Solomon Islands ",0,2021-03-10,"0",0.0249978172861744,0.999750021827138,0,0.000249978172861744,0,0.055,0
"14881","Somalia","","Somalia ",0,2021-03-10,"0",0.277398679813942,0.997224987691586,0.00000102551027473529,0.00277398679813942,0,0.055,0
"14981","South Africa","","South Africa ",0,2021-03-10,"11453.2796255723",78.5394152874518,0.100073393022562,0.11453245410292,0.785394152874518,0.18,0.055,3.27272727272727
"15081","South Korea","","South Korea ",0,2021-03-10,"0",0.867810059601707,0.991294302795412,0.000027596608569834,0.00867810059601707,0,0.055,0
"151120","South Sudan","","South Sudan ",0,2021-03-10,"0.000000000000909494701772928",0.273346775899723,0.997265727057948,0.00000080518305465383,0.00273346775899723,0.0000000000000000867361737988404,0.055,0.0000000000000015770213417971
"15294","Spain","","Spain ",0,2021-03-10,"12855.3387942673",72.8712184327287,0.179521385085576,0.0917664305871363,0.728712184327287,0.18,0.055,3.27272727272727
"15381","Sri Lanka","","Sri Lanka ",0,2021-03-10,"0",1.64432705277021,0.983478105265126,0.0000786242071718405,0.0164432705277021,0,0.055,0
"15481","Sudan","","Sudan ",0,2021-03-10,"0",0.460301088055034,0.99538843734587,0.00000855177357976576,0.00460301088055034,0,0.055,0
"15581","Suriname","","Suriname ",0,2021-03-10,"0.000000000000909494701772928",9.49213832824705,0.904978409926432,0.000100206791097943,0.0949213832824705,0.00000000000000138777878078145,0.055,0.0000000000000252323414687536
"15681","Sweden","","Sweden ",0,2021-03-10,"408.31123726943",85.1686627920029,0.0951104129468832,0.0532029591330877,0.851686627920029,0.0444727770779862,0.055,0.808595946872477
"15781","Switzerland","","Switzerland ",0,2021-03-10,"1030.19854826783",80.654384230777,0.137415139541021,0.0560410181512101,0.80654384230777,0.130937943112319,0.055,2.38068987476944
"15881","Syria","","Syria ",0,2021-03-10,"0",0.514559530653854,0.994844399611046,0.000010005082415583,0.00514559530653854,0.0000000000000000867361737988404,0.055,0.0000000000000015770213417971
"15981","Taiwan","","Taiwan ",0,2021-03-10,"0",0.0293162695642161,0.99970658354862,0.000000253755737891274,0.000293162695642161,0,0.055,0
"16081","Tajikistan","","Tajikistan ",0,2021-03-10,"0",1.29081342006632,0.987083679477822,0.00000818632151509672,0.0129081342006632,0,0.055,0
"161120","Tanzania","","Tanzania ",0,2021-03-10,"0",0.00818023599137098,0.999918197640086,0,0.0000818023599137098,0,0.055,0
"16294","Thailand","","Thailand ",0,2021-03-10,"0.000000000000909494701772928",0.0627678446488394,0.999371419069903,0.000000902483608455825,0.000627678446488394,0.000000000000000010842021724855,0.055,0.000000000000000197127667724637
"16381","Timor-Leste","","Timor-Leste ",0,2021-03-10,"0",0.0248359152837793,0.999751577795724,0.0000000630514387002568,0.000248359152837793,0,0.055,0
"16481","Togo","","Togo ",0,2021-03-10,"0",0.362199182609713,0.996374320432873,0.00000368774102996874,0.00362199182609713,0,0.055,0
"16581","Trinidad and Tobago","","Trinidad and Tobago ",0,2021-03-10,"0",4.95405715175723,0.950402267461417,0.0000571610210097318,0.0495405715175723,0,0.055,0
"16681","Tunisia","","Tunisia ",0,2021-03-10,"1976.07914730569",79.8851181166918,0.086266438786405,0.114882380046677,0.798851181166918,0.18,0.055,3.27272727272727
"16781","Turkey","","Turkey ",0,2021-03-10,"175.89781222865",89.5827687010983,0.0635869879721331,0.0405853250168841,0.895827687010983,0.00229416331403165,0.055,0.0417120602551209
"16881","Uganda","","Uganda ",0,2021-03-10,"0",0.576952731101154,0.994212378639902,0.0000180940490859389,0.00576952731101154,0,0.055,0
"16981","Ukraine","","Ukraine ",0,2021-03-10,"4947.11999043357",82.9167373130014,0.0917618641985262,0.0790707626714602,0.829167373130014,0.124430914255147,0.055,2.26238025918449
"17081","United Arab Emirates","","United Arab Emirates ",0,2021-03-10,"2070.50341030257",77.6925193014351,0.1107624597985,0.112312347187149,0.776925193014351,0.18,0.055,3.27272727272727
"171120","United Kingdom","","United Kingdom ",0,2021-03-10,"9624.18135666847",81.3334480466905,0.10948219869543,0.0771833208376645,0.813334480466905,0.155946701483689,0.055,2.83539457243071
"17294","United Kingdom","England","United Kingdom England",0,2021-03-10,"7719.85807807278",81.4703808097235,0.111610879387029,0.0736853125157363,0.814703808097235,0.151694245907119,0.055,2.75807719831126
"17381","United Kingdom","Northern Ireland","United Kingdom Northern Ireland",0,2021-03-10,"321.777909908269",79.2831231890012,0.126512264182577,0.0806565039274087,0.792831231890012,0.18,0.055,3.27272727272727
"17481","United Kingdom","Scotland","United Kingdom Scotland",0,2021-03-10,"1001.66691544768",79.0964920055285,0.106685916786974,0.102349163157741,0.790964920055285,0.18,0.055,3.27272727272727
"17581","United Kingdom","Wales","United Kingdom Wales",0,2021-03-10,"80.4229436632013",85.6461434313448,0.0972736205096031,0.0462649451769496,0.856461434313448,0.0282095784532754,0.055,0.51290142642319
"17781","United States","Alabama","United States Alabama",1,2021-03-10,"48.3823940632283",82.3728045736584,0.150833320847578,0.0254386334158369,0.823728045736584,0.0108542984752824,0.055,0.197350881368771
"17881","United States","Alaska","United States Alaska",1,2021-03-10,"12.3875687357868",83.4307642820686,0.13394507383006,0.0317472833492526,0.834307642820686,0.0186267770395099,0.055,0.338668673445634
"17981","United States","Arizona","United States Arizona",1,2021-03-10,"86.9678740821546",83.7801188067953,0.132587531491562,0.0296112804404851,0.837801188067953,0.0131430664896626,0.055,0.238964845266592
"18081","United States","Arkansas","United States Arkansas",1,2021-03-10,"23.9722061037028",82.2025234373991,0.154119050946125,0.023855714679884,0.822025234373991,0.00873795207180228,0.055,0.158871855850951
"181120","United States","California","United States California",1,2021-03-10,"643.560767682735",85.7398563216028,0.103158146988683,0.0394432897952889,0.857398563216028,0.0179164013234701,0.055,0.325752751335819
"18294","United States","Colorado","United States Colorado",1,2021-03-10,"268.691583718231",82.7044891945916,0.131004405902704,0.0419507021513808,0.827044891945916,0.0513238915779701,0.055,0.933161665054002
"18381","United States","Connecticut","United States Connecticut",1,2021-03-10,"138.215743457957",84.2587849783734,0.11171844023732,0.0456937099789469,0.842587849783734,0.042643780936491,0.055,0.775341471572564
"18481","United States","Delaware","United States Delaware",1,2021-03-10,"23.5852230382443",84.4462990667828,0.116572346999125,0.0389646623330458,0.844462990667828,0.0266427443837203,0.055,0.48441353424946
"18581","United States","Florida","United States Florida",1,2021-03-10,"2317.03407234652",79.089763404118,0.163047408888115,0.0460549570707066,0.79089763404118,0.11866880945518,0.055,2.15761471736691
"18681","United States","Georgia","United States Georgia",1,2021-03-10,"850.319437920698",80.6249443728609,0.14939995092787,0.0443506053435207,0.806249443728609,0.0880958949938004,0.055,1.60174354534183
"18781","United States","Hawaii","United States Hawaii",1,2021-03-10,"330.242473089165",76.3687748310686,0.106871722893038,0.129440528796275,0.763687748310687,0.18,0.055,3.27272727272727
"18881","United States","Idaho","United States Idaho",1,2021-03-10,"1.60019428827218",82.5342625534029,0.159152017679596,0.0155053567863764,0.825342625534029,0.000984974646744963,0.055,0.0179086299408175
"18981","United States","Illinois","United States Illinois",1,2021-03-10,"32.1073263646103",81.2058409698832,0.170432047169792,0.0175095431313765,0.812058409698832,0.00278713367251049,0.055,0.0506751576820089
"19081","United States","Indiana","United States Indiana",1,2021-03-10,"16.5176045597764",84.0311939767414,0.138904375645597,0.0207836845869884,0.840311939767414,0.00269886719604928,0.055,0.0490703126554415
"191120","United States","Iowa","United States Iowa",1,2021-03-10,"0.000000310159521177411",82.0314626976571,0.177332452104336,0.00235292091909196,0.820314626976571,0.00000000010813572259849,0.055,0.00000000196610404724528
"19294","United States","Kansas","United States Kansas",1,2021-03-10,"4.76356089959154",82.8475421629059,0.153835459157773,0.0176891192131677,0.828475421629059,0.00179861044484753,0.055,0.0327020080881368
"19381","United States","Kentucky","United States Kentucky",1,2021-03-10,"161.904386702226",83.2284654545032,0.127769700612406,0.0399456448425617,0.832284654545032,0.0398629947564344,0.055,0.724781722844262
"19481","United States","Louisiana","United States Louisiana",1,2021-03-10,"295.813481589779",79.5923697643618,0.166538717355404,0.0375375850009757,0.795923697643618,0.0699955364227178,0.055,1.27264611677669
"19581","United States","Maine","United States Maine",1,2021-03-10,"77.9979870993702",85.2127961998134,0.0730224641868271,0.0748495738150394,0.852127961998134,0.0638275702116275,0.055,1.16050127657505
"19681","United States","Maryland","United States Maryland",1,2021-03-10,"726.786093162955",81.3781552207287,0.124762935687462,0.0614555121052522,0.813781552207287,0.132237350054798,0.055,2.40431545554178
"19781","United States","Massachusetts","United States Massachusetts",1,2021-03-10,"216.504853460821",84.616211582893,0.11010365976036,0.0437342244107094,0.84616211582893,0.0345528088717462,0.055,0.628232888577203
"19881","United States","Michigan","United States Michigan",1,2021-03-10,"821.227571910596",81.6997250957306,0.133651764504066,0.0493509845386283,0.816997250957306,0.0904539164926166,0.055,1.64461666350212
"19981","United States","Minnesota","United States Minnesota",1,2021-03-10,"14.9876540762489",81.5832597390642,0.166110492250543,0.0180569103588148,0.815832597390642,0.00292331476305918,0.055,0.0531511775101669
"20081","United States","Mississippi","United States Mississippi",1,2021-03-10,"41.3551614496391",81.7283806843804,0.156067132695507,0.0266490604606894,0.817283806843804,0.0152850806846572,0.055,0.277910557902858
"201120","United States","Missouri","United States Missouri",1,2021-03-10,"302.790931353462",80.2003984722643,0.16247864806575,0.0355173672116081,0.802003984722643,0.0542686650643831,0.055,0.986703001170602
"20294","United States","Montana","United States Montana",1,2021-03-10,"1.46938462214894",81.3781823167281,0.170520830138708,0.0156973466940104,0.813781823167281,0.00151230946405789,0.055,0.0274965357101435
"20381","United States","Nebraska","United States Nebraska",1,2021-03-10,"0.00191298563731834",82.1905086877911,0.172237167065379,0.00585774605671092,0.821905086877911,0.00000108781817997894,0.055,0.0000197785123632534
"20481","United States","Nevada","United States Nevada",1,2021-03-10,"19.5348217092105",83.3425833855084,0.142163781642923,0.024410384501993,0.833425833855084,0.00697636869045892,0.055,0.126843067099253
"20581","United States","New Hampshire","United States New Hampshire",1,2021-03-10,"29.9529003594362",86.7555747534942,0.0788175208993083,0.053626731565749,0.867555747534942,0.0242317598338038,0.055,0.440577451523705
"20681","United States","New Jersey","United States New Jersey",1,2021-03-10,"808.520820707199",81.5707545545793,0.132670449644241,0.0516220048099664,0.815707545545793,0.100129911967428,0.055,1.82054385395324
"20781","United States","New Mexico","United States New Mexico",1,2021-03-10,"34.881719137833",83.0273739410728,0.139110808585342,0.0306154520039313,0.830273739410727,0.018299008193623,0.055,0.332709239884054
"20881","United States","New York","United States New York",1,2021-03-10,"1685.47232174268",82.4388163418477,0.120392072908882,0.055219763672642,0.824388163418477,0.0953048932232359,0.055,1.73281624042247
"20981","United States","North Carolina","United States North Carolina",1,2021-03-10,"818.204216502723",82.5300589148614,0.12236150314785,0.0523379077035361,0.825300589148614,0.0858140188573109,0.055,1.56025488831474
"21081","United States","North Dakota","United States North Dakota",1,2021-03-10,"0.0000000000145519152283669",107.067849511394,-0.0715100910547786,0.00083159594084,1.07067849511394,0.0000000000000222044604925031,0.055,0.000000000000403717463500057
"211121","United States","Ohio","United States Ohio",1,2021-03-10,"169.11355967808",85.2082500145754,0.112234746181476,0.0356827536727696,0.852082500145754,0.0159143916679483,0.055,0.289352575780878
"21294","United States","Oklahoma","United States Oklahoma",1,2021-03-10,"35.7636744724587",82.7696365684846,0.146744289365144,0.0255593449500099,0.827696365684846,0.00994195861423464,0.055,0.180762883895175
"21381","United States","Oregon","United States Oregon",1,2021-03-10,"377.077657549467",83.7253052483458,0.0902387463339601,0.0725082011825826,0.837253052483458,0.0983431217509212,0.055,1.78805675910766
"21481","United States","Pennsylvania","United States Pennsylvania",1,2021-03-10,"252.283121957676",85.7932968508826,0.0995304648110295,0.0425365666801453,0.857932968508826,0.0216772123576625,0.055,0.394131133775682
"21581","United States","Rhode Island","United States Rhode Island",1,2021-03-10,"0.371567242225865",84.7394640260511,0.137371917544498,0.0152334421949903,0.847394640260511,0.000385821232284922,0.055,0.00701493149608949
"21681","United States","South Carolina","United States South Carolina",1,2021-03-10,"425.21177862538",81.0363957507206,0.143080901884458,0.0465551406083345,0.810363957507206,0.0908446179935241,0.055,1.65172032715498
"21781","United States","South Dakota","United States South Dakota",1,2021-03-10,"0.0000000000291038304567337",96.71126138667,0.0317706291979283,0.00111675693537264,0.9671126138667,0.0000000000000222044604925031,0.055,0.000000000000403717463500057
"21881","United States","Tennessee","United States Tennessee",1,2021-03-10,"2.07132098975126",84.4085157074333,0.141391470160822,0.0145233727648447,0.844085157074333,0.000333635237392826,0.055,0.00606609522532412
"21981","United States","Texas","United States Texas",1,2021-03-10,"2550.5698168925",80.3305421230174,0.151319413063354,0.0453751657064738,0.803305421230174,0.0967594948600325,0.055,1.75926354290968
"22081","United States","Utah","United States Utah",1,2021-03-10,"0.101793127978453",83.4147943132936,0.156152481992225,0.00969957487484043,0.834147943132936,0.0000349263592380744,0.055,0.000635024713419535
"221120","United States","Vermont","United States Vermont",1,2021-03-10,"59.789218779697",83.6525434532684,0.0734888396464506,0.0899857258208648,0.836525434532684,0.105399519314719,0.055,1.91635489663126
"22294","United States","Virgin Islands","United States Virgin Islands",1,2021-03-10,"15.2749070999998",81.3530817459938,0.0930963596208582,0.0933728229192033,0.813530817459938,0.160903977112759,0.055,2.92552685659561
"22381","United States","Virginia","United States Virginia",1,2021-03-10,"951.874057815876",82.2466634671919,0.112114180579255,0.0654191847488268,0.822466634671919,0.122671095172711,0.055,2.23038354859474
"22481","United States","Washington","United States Washington",1,2021-03-10,"846.154652632889",82.7024125273706,0.101371568557795,0.0716043061684995,0.827024125273706,0.122230229354003,0.055,2.22236780643643
"22581","United States","Washington DC","United States Washington DC",1,2021-03-10,"96.3755778801642",80.7331902627668,0.125782209321572,0.0668858880507601,0.807331902627668,0.154877202954828,0.055,2.81594914463324
